arm,available,collisions,condition,cost,decisions,endpoint,exhausted,family_id,history_id,house,legacy_label,model,parent_family_id,path,planned,premature_stop,rank,ready_at_stop,seed,status,stopped,stratum,task_id
REPAIR,True,0,117,0.058,29,control,False,IDENT_cf89bb44251a5e92b71b,missing,2azQ1b91cZZ,PASS,REPAIR_1210,IDENT_cf89bb44251a5e92b71b,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu5_001/rollouts/0702,True,False,702,True,1210,PASS,True,terminal_present,task_T
ORIGINAL,True,0,117,0.058,29,control,False,IDENT_cf89bb44251a5e92b71b,missing,2azQ1b91cZZ,PASS,ORIGINAL_1211,IDENT_cf89bb44251a5e92b71b,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu5_001/rollouts/0703,True,False,703,True,1211,PASS,True,terminal_present,task_T
REPAIR,True,0,117,0.058,29,control,False,IDENT_cf89bb44251a5e92b71b,missing,2azQ1b91cZZ,PASS,REPAIR_1211,IDENT_cf89bb44251a5e92b71b,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu5_001/rollouts/0704,True,False,704,True,1211,PASS,True,terminal_present,task_T
ORIGINAL,True,0,117,0.058,29,control,False,IDENT_cf89bb44251a5e92b71b,missing,2azQ1b91cZZ,PASS,ORIGINAL_1209,IDENT_cf89bb44251a5e92b71b,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu5_001/rollouts/0705,True,False,705,True,1209,PASS,True,terminal_present,task_T
REPAIR,True,0,117,0.058,29,control,False,IDENT_cf89bb44251a5e92b71b,missing,2azQ1b91cZZ,PASS,REPAIR_1209,IDENT_cf89bb44251a5e92b71b,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu5_001/rollouts/0706,True,False,706,True,1209,PASS,True,terminal_present,task_T
ORIGINAL,True,0,117,0.058,29,control,False,IDENT_cf89bb44251a5e92b71b,missing,2azQ1b91cZZ,PASS,ORIGINAL_1210,IDENT_cf89bb44251a5e92b71b,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu5_001/rollouts/0707,True,False,707,True,1210,PASS,True,terminal_present,task_T
ORIGINAL,True,0,118,1.0,29,main,False,IDENT_cf89bb44251a5e92b71b,missing_sham,2azQ1b91cZZ,FAIL,ORIGINAL_1211,IDENT_cf89bb44251a5e92b71b,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu6_001/rollouts/0708,True,True,708,False,1211,FAIL,True,terminal_present,task_A
REPAIR,True,0,118,1.0,29,main,False,IDENT_cf89bb44251a5e92b71b,missing_sham,2azQ1b91cZZ,FAIL,REPAIR_1211,IDENT_cf89bb44251a5e92b71b,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu6_001/rollouts/0709,True,True,709,False,1211,FAIL,True,terminal_present,task_A
ORIGINAL,True,0,118,1.0,29,main,False,IDENT_cf89bb44251a5e92b71b,missing_sham,2azQ1b91cZZ,FAIL,ORIGINAL_1209,IDENT_cf89bb44251a5e92b71b,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu6_001/rollouts/0710,True,True,710,False,1209,FAIL,True,terminal_present,task_A
REPAIR,True,0,118,1.0,29,main,False,IDENT_cf89bb44251a5e92b71b,missing_sham,2azQ1b91cZZ,FAIL,REPAIR_1209,IDENT_cf89bb44251a5e92b71b,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu6_001/rollouts/0711,True,True,711,False,1209,FAIL,True,terminal_present,task_A
ORIGINAL,True,0,118,1.0,29,main,False,IDENT_cf89bb44251a5e92b71b,missing_sham,2azQ1b91cZZ,FAIL,ORIGINAL_1210,IDENT_cf89bb44251a5e92b71b,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu6_001/rollouts/0712,True,True,712,False,1210,FAIL,True,terminal_present,task_A
REPAIR,True,0,118,1.0,29,main,False,IDENT_cf89bb44251a5e92b71b,missing_sham,2azQ1b91cZZ,FAIL,REPAIR_1210,IDENT_cf89bb44251a5e92b71b,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu6_001/rollouts/0713,True,True,713,False,1210,FAIL,True,terminal_present,task_A
REPAIR,True,0,119,0.058,29,control,False,IDENT_cf89bb44251a5e92b71b,missing_sham,2azQ1b91cZZ,PASS,REPAIR_1211,IDENT_cf89bb44251a5e92b71b,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu7_001/rollouts/0714,True,False,714,True,1211,PASS,True,terminal_present,task_T
ORIGINAL,True,0,119,0.058,29,control,False,IDENT_cf89bb44251a5e92b71b,missing_sham,2azQ1b91cZZ,PASS,ORIGINAL_1209,IDENT_cf89bb44251a5e92b71b,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu7_001/rollouts/0715,True,False,715,True,1209,PASS,True,terminal_present,task_T
REPAIR,True,0,119,0.058,29,control,False,IDENT_cf89bb44251a5e92b71b,missing_sham,2azQ1b91cZZ,PASS,REPAIR_1209,IDENT_cf89bb44251a5e92b71b,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu7_001/rollouts/0716,True,False,716,True,1209,PASS,True,terminal_present,task_T
ORIGINAL,True,0,119,0.058,29,control,False,IDENT_cf89bb44251a5e92b71b,missing_sham,2azQ1b91cZZ,PASS,ORIGINAL_1210,IDENT_cf89bb44251a5e92b71b,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu7_001/rollouts/0717,True,False,717,True,1210,PASS,True,terminal_present,task_T
REPAIR,True,0,119,0.058,29,control,False,IDENT_cf89bb44251a5e92b71b,missing_sham,2azQ1b91cZZ,PASS,REPAIR_1210,IDENT_cf89bb44251a5e92b71b,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu7_001/rollouts/0718,True,False,718,True,1210,PASS,True,terminal_present,task_T
ORIGINAL,True,0,119,0.058,29,control,False,IDENT_cf89bb44251a5e92b71b,missing_sham,2azQ1b91cZZ,PASS,ORIGINAL_1211,IDENT_cf89bb44251a5e92b71b,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu7_001/rollouts/0719,True,False,719,True,1211,PASS,True,terminal_present,task_T
ORIGINAL,True,468,120,1.0,500,main,True,IDENT_dc6aa1eb933efab9666c,seen,2azQ1b91cZZ,UNKNOWN,ORIGINAL_1209,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu0_001/rollouts/0720,True,False,720,False,1209,FAIL,False,terminal_present,task_A
REPAIR,True,468,120,1.0,500,main,True,IDENT_dc6aa1eb933efab9666c,seen,2azQ1b91cZZ,UNKNOWN,REPAIR_1209,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu0_001/rollouts/0721,True,False,721,False,1209,FAIL,False,terminal_present,task_A
ORIGINAL,True,460,120,1.0,500,main,True,IDENT_dc6aa1eb933efab9666c,seen,2azQ1b91cZZ,UNKNOWN,ORIGINAL_1210,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu0_001/rollouts/0722,True,False,722,False,1210,FAIL,False,terminal_present,task_A
REPAIR,True,460,120,1.0,500,main,True,IDENT_dc6aa1eb933efab9666c,seen,2azQ1b91cZZ,UNKNOWN,REPAIR_1210,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu0_001/rollouts/0723,True,False,723,False,1210,FAIL,False,terminal_present,task_A
ORIGINAL,True,2,120,1.0,38,main,False,IDENT_dc6aa1eb933efab9666c,seen,2azQ1b91cZZ,UNKNOWN,ORIGINAL_1211,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu0_001/rollouts/0724,True,False,724,True,1211,FAIL,True,terminal_present,task_A
REPAIR,True,2,120,1.0,38,main,False,IDENT_dc6aa1eb933efab9666c,seen,2azQ1b91cZZ,UNKNOWN,REPAIR_1211,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu0_001/rollouts/0725,True,False,725,True,1211,FAIL,True,terminal_present,task_A
REPAIR,True,468,121,1.0,500,control,True,IDENT_dc6aa1eb933efab9666c,seen,2azQ1b91cZZ,UNKNOWN,REPAIR_1209,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu1_001/rollouts/0726,True,False,726,False,1209,FAIL,False,terminal_present,task_T
ORIGINAL,True,452,121,1.0,500,control,True,IDENT_dc6aa1eb933efab9666c,seen,2azQ1b91cZZ,UNKNOWN,ORIGINAL_1210,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu1_001/rollouts/0727,True,False,727,False,1210,FAIL,False,terminal_present,task_T
REPAIR,True,451,121,1.0,500,control,True,IDENT_dc6aa1eb933efab9666c,seen,2azQ1b91cZZ,UNKNOWN,REPAIR_1210,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu1_001/rollouts/0728,True,False,728,False,1210,FAIL,False,terminal_present,task_T
ORIGINAL,True,2,121,1.0,38,control,False,IDENT_dc6aa1eb933efab9666c,seen,2azQ1b91cZZ,UNKNOWN,ORIGINAL_1211,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu1_001/rollouts/0729,True,False,729,True,1211,FAIL,True,terminal_present,task_T
REPAIR,True,2,121,1.0,38,control,False,IDENT_dc6aa1eb933efab9666c,seen,2azQ1b91cZZ,UNKNOWN,REPAIR_1211,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu1_001/rollouts/0730,True,False,730,True,1211,FAIL,True,terminal_present,task_T
ORIGINAL,True,467,121,1.0,500,control,True,IDENT_dc6aa1eb933efab9666c,seen,2azQ1b91cZZ,UNKNOWN,ORIGINAL_1209,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu1_001/rollouts/0731,True,False,731,False,1209,FAIL,False,terminal_present,task_T
ORIGINAL,True,460,122,1.0,500,main,True,IDENT_dc6aa1eb933efab9666c,seen_sham,2azQ1b91cZZ,UNKNOWN,ORIGINAL_1210,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu2_001/rollouts/0732,True,False,732,False,1210,FAIL,False,terminal_present,task_A
REPAIR,True,460,122,1.0,500,main,True,IDENT_dc6aa1eb933efab9666c,seen_sham,2azQ1b91cZZ,UNKNOWN,REPAIR_1210,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu2_001/rollouts/0733,True,False,733,False,1210,FAIL,False,terminal_present,task_A
ORIGINAL,True,2,122,1.0,38,main,False,IDENT_dc6aa1eb933efab9666c,seen_sham,2azQ1b91cZZ,UNKNOWN,ORIGINAL_1211,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu2_001/rollouts/0734,True,False,734,True,1211,FAIL,True,terminal_present,task_A
REPAIR,True,2,122,1.0,38,main,False,IDENT_dc6aa1eb933efab9666c,seen_sham,2azQ1b91cZZ,UNKNOWN,REPAIR_1211,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu2_001/rollouts/0735,True,False,735,True,1211,FAIL,True,terminal_present,task_A
ORIGINAL,True,468,122,1.0,500,main,True,IDENT_dc6aa1eb933efab9666c,seen_sham,2azQ1b91cZZ,UNKNOWN,ORIGINAL_1209,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu2_001/rollouts/0736,True,False,736,False,1209,FAIL,False,terminal_present,task_A
REPAIR,True,468,122,1.0,500,main,True,IDENT_dc6aa1eb933efab9666c,seen_sham,2azQ1b91cZZ,UNKNOWN,REPAIR_1209,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu2_001/rollouts/0737,True,False,737,False,1209,FAIL,False,terminal_present,task_A
REPAIR,True,451,123,1.0,500,control,True,IDENT_dc6aa1eb933efab9666c,seen_sham,2azQ1b91cZZ,UNKNOWN,REPAIR_1210,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu3_001/rollouts/0738,True,False,738,False,1210,FAIL,False,terminal_present,task_T
ORIGINAL,True,2,123,1.0,38,control,False,IDENT_dc6aa1eb933efab9666c,seen_sham,2azQ1b91cZZ,UNKNOWN,ORIGINAL_1211,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu3_001/rollouts/0739,True,False,739,True,1211,FAIL,True,terminal_present,task_T
REPAIR,True,2,123,1.0,38,control,False,IDENT_dc6aa1eb933efab9666c,seen_sham,2azQ1b91cZZ,UNKNOWN,REPAIR_1211,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu3_001/rollouts/0740,True,False,740,True,1211,FAIL,True,terminal_present,task_T
ORIGINAL,True,467,123,1.0,500,control,True,IDENT_dc6aa1eb933efab9666c,seen_sham,2azQ1b91cZZ,UNKNOWN,ORIGINAL_1209,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu3_001/rollouts/0741,True,False,741,False,1209,FAIL,False,terminal_present,task_T
REPAIR,True,468,123,1.0,500,control,True,IDENT_dc6aa1eb933efab9666c,seen_sham,2azQ1b91cZZ,UNKNOWN,REPAIR_1209,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu3_001/rollouts/0742,True,False,742,False,1209,FAIL,False,terminal_present,task_T
ORIGINAL,True,452,123,1.0,500,control,True,IDENT_dc6aa1eb933efab9666c,seen_sham,2azQ1b91cZZ,UNKNOWN,ORIGINAL_1210,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu3_001/rollouts/0743,True,False,743,False,1210,FAIL,False,terminal_present,task_T
ORIGINAL,True,2,124,1.0,38,main,False,IDENT_dc6aa1eb933efab9666c,missing,2azQ1b91cZZ,UNKNOWN,ORIGINAL_1211,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu4_001/rollouts/0744,True,False,744,True,1211,FAIL,True,terminal_present,task_A
REPAIR,True,2,124,1.0,38,main,False,IDENT_dc6aa1eb933efab9666c,missing,2azQ1b91cZZ,UNKNOWN,REPAIR_1211,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu4_001/rollouts/0745,True,False,745,True,1211,FAIL,True,terminal_present,task_A
ORIGINAL,True,468,124,1.0,500,main,True,IDENT_dc6aa1eb933efab9666c,missing,2azQ1b91cZZ,UNKNOWN,ORIGINAL_1209,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu4_001/rollouts/0746,True,False,746,False,1209,FAIL,False,terminal_present,task_A
REPAIR,True,468,124,1.0,500,main,True,IDENT_dc6aa1eb933efab9666c,missing,2azQ1b91cZZ,UNKNOWN,REPAIR_1209,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu4_001/rollouts/0747,True,False,747,False,1209,FAIL,False,terminal_present,task_A
ORIGINAL,True,460,124,1.0,500,main,True,IDENT_dc6aa1eb933efab9666c,missing,2azQ1b91cZZ,UNKNOWN,ORIGINAL_1210,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu4_001/rollouts/0748,True,False,748,False,1210,FAIL,False,terminal_present,task_A
REPAIR,True,460,124,1.0,500,main,True,IDENT_dc6aa1eb933efab9666c,missing,2azQ1b91cZZ,UNKNOWN,REPAIR_1210,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu4_001/rollouts/0749,True,False,749,False,1210,FAIL,False,terminal_present,task_A
REPAIR,True,2,125,1.0,38,control,False,IDENT_dc6aa1eb933efab9666c,missing,2azQ1b91cZZ,UNKNOWN,REPAIR_1211,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu5_001/rollouts/0750,True,False,750,True,1211,FAIL,True,terminal_present,task_T
ORIGINAL,True,468,125,1.0,500,control,True,IDENT_dc6aa1eb933efab9666c,missing,2azQ1b91cZZ,UNKNOWN,ORIGINAL_1209,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu5_001/rollouts/0751,True,False,751,False,1209,FAIL,False,terminal_present,task_T
REPAIR,True,468,125,1.0,500,control,True,IDENT_dc6aa1eb933efab9666c,missing,2azQ1b91cZZ,UNKNOWN,REPAIR_1209,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu5_001/rollouts/0752,True,False,752,False,1209,FAIL,False,terminal_present,task_T
ORIGINAL,True,1,125,1.0,57,control,False,IDENT_dc6aa1eb933efab9666c,missing,2azQ1b91cZZ,UNKNOWN,ORIGINAL_1210,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu5_001/rollouts/0753,True,False,753,True,1210,FAIL,True,terminal_present,task_T
REPAIR,True,1,125,1.0,57,control,False,IDENT_dc6aa1eb933efab9666c,missing,2azQ1b91cZZ,UNKNOWN,REPAIR_1210,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu5_001/rollouts/0754,True,False,754,True,1210,FAIL,True,terminal_present,task_T
ORIGINAL,True,2,125,1.0,38,control,False,IDENT_dc6aa1eb933efab9666c,missing,2azQ1b91cZZ,UNKNOWN,ORIGINAL_1211,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu5_001/rollouts/0755,True,False,755,True,1211,FAIL,True,terminal_present,task_T
ORIGINAL,True,468,126,1.0,500,main,True,IDENT_dc6aa1eb933efab9666c,missing_sham,2azQ1b91cZZ,UNKNOWN,ORIGINAL_1209,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu6_001/rollouts/0756,True,False,756,False,1209,FAIL,False,terminal_present,task_A
REPAIR,True,468,126,1.0,500,main,True,IDENT_dc6aa1eb933efab9666c,missing_sham,2azQ1b91cZZ,UNKNOWN,REPAIR_1209,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu6_001/rollouts/0757,True,False,757,False,1209,FAIL,False,terminal_present,task_A
ORIGINAL,True,460,126,1.0,500,main,True,IDENT_dc6aa1eb933efab9666c,missing_sham,2azQ1b91cZZ,UNKNOWN,ORIGINAL_1210,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu6_001/rollouts/0758,True,False,758,False,1210,FAIL,False,terminal_present,task_A
REPAIR,True,460,126,1.0,500,main,True,IDENT_dc6aa1eb933efab9666c,missing_sham,2azQ1b91cZZ,UNKNOWN,REPAIR_1210,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu6_001/rollouts/0759,True,False,759,False,1210,FAIL,False,terminal_present,task_A
ORIGINAL,True,2,126,1.0,38,main,False,IDENT_dc6aa1eb933efab9666c,missing_sham,2azQ1b91cZZ,UNKNOWN,ORIGINAL_1211,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu6_001/rollouts/0760,True,False,760,True,1211,FAIL,True,terminal_present,task_A
REPAIR,True,2,126,1.0,38,main,False,IDENT_dc6aa1eb933efab9666c,missing_sham,2azQ1b91cZZ,UNKNOWN,REPAIR_1211,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu6_001/rollouts/0761,True,False,761,True,1211,FAIL,True,terminal_present,task_A
REPAIR,True,468,127,1.0,500,control,True,IDENT_dc6aa1eb933efab9666c,missing_sham,2azQ1b91cZZ,UNKNOWN,REPAIR_1209,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu7_001/rollouts/0762,True,False,762,False,1209,FAIL,False,terminal_present,task_T
